seq_num,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps
831,-0.004392,-0.007808,1.028216,0.210000,-1.960000,-0.420000
832,-0.003904,-0.004880,1.028216,0.140000,-1.960000,-0.420000
833,-0.003416,-0.006344,1.030656,0.140000,-1.960000,-0.350000
834,-0.004880,-0.006344,1.027728,0.140000,-2.030000,-0.350000
835,-0.004392,-0.005368,1.029680,0.140000,-2.030000,-0.420000
836,-0.003416,-0.003904,1.031144,0.140000,-1.960000,-0.350000
837,-0.005368,-0.005368,1.028704,0.140000,-2.030000,-0.420000
838,-0.003904,-0.004392,1.029192,0.140000,-1.960000,-0.280000
839,-0.004392,-0.006832,1.027728,0.210000,-2.030000,-0.420000
840,-0.003904,-0.005856,1.028216,0.140000,-1.960000,-0.350000
841,-0.004392,-0.006344,1.029680,0.280000,-1.890000,-0.280000
842,-0.004392,-0.003904,1.028216,0.210000,-2.030000,-0.420000
843,-0.003416,-0.007320,1.027240,0.140000,-1.960000,-0.350000
844,-0.003416,-0.004880,1.028216,0.140000,-2.030000,-0.350000
845,-0.003904,-0.003904,1.029680,0.140000,-2.030000,-0.420000
846,-0.002440,-0.004392,1.027240,0.210000,-2.100000,-0.350000
847,-0.002928,-0.006344,1.029192,0.070000,-2.030000,-0.420000
848,-0.003416,-0.003416,1.028704,0.070000,-1.890000,-0.350000
849,-0.005368,-0.005368,1.027240,0.210000,-1.890000,-0.490000
850,-0.002928,-0.005368,1.028216,0.210000,-1.960000,-0.420000
851,-0.002440,-0.002440,1.030656,0.210000,-2.030000,-0.280000
852,-0.006832,-0.003904,1.028704,0.140000,-2.030000,-0.350000
853,-0.002928,-0.005368,1.028216,0.070000,-1.890000,-0.420000
854,-0.002928,-0.006832,1.028704,0.140000,-2.030000,-0.350000
855,-0.004880,-0.007320,1.029680,0.140000,-1.960000,-0.350000
856,-0.003904,-0.004880,1.027240,0.140000,-2.030000,-0.350000
857,-0.003416,-0.005856,1.029680,0.140000,-1.960000,-0.210000
858,-0.004880,-0.004880,1.027240,0.140000,-2.030000,-0.420000
859,-0.002440,-0.004880,1.029192,0.140000,-1.960000,-0.350000
860,-0.005368,-0.008296,1.028216,0.210000,-2.030000,-0.420000
861,-0.004880,-0.004392,1.030168,0.210000,-1.960000,-0.420000
862,-0.004880,-0.005368,1.027728,0.140000,-1.960000,-0.350000
863,-0.005368,-0.004880,1.028704,0.140000,-2.030000,-0.420000
864,-0.005368,-0.005368,1.029192,0.140000,-1.890000,-0.350000
865,-0.004880,-0.005368,1.028704,0.140000,-1.960000,-0.350000
866,-0.005368,-0.005368,1.028704,0.210000,-1.960000,-0.280000
867,-0.003904,-0.003904,1.031144,0.140000,-1.960000,-0.420000
869,-0.004392,-0.005856,1.030168,0.140000,-1.960000,-0.280000
871,-0.006344,-0.006344,1.028704,0.140000,-1.960000,-0.420000
872,-0.003904,-0.004880,1.027728,0.140000,-2.030000,-0.420000
873,-0.003904,-0.005368,1.027728,0.280000,-1.960000,-0.490000
874,-0.005368,-0.006344,1.028216,0.140000,-2.030000,-0.350000
875,-0.002928,-0.005368,1.030168,0.210000,-1.890000,-0.350000
876,-0.004392,-0.005368,1.029680,0.210000,-1.960000,-0.420000
877,-0.004392,-0.005368,1.029680,0.070000,-1.960000,-0.350000
878,-0.003416,-0.005368,1.030168,0.140000,-2.030000,-0.350000
879,-0.003904,-0.004392,1.027240,0.070000,-1.890000,-0.350000
880,-0.004392,-0.004880,1.028216,0.070000,-2.030000,-0.350000
881,-0.004392,-0.006344,1.028216,0.070000,-1.960000,-0.420000
882,-0.004880,-0.005856,1.028216,0.140000,-1.960000,-0.350000
883,-0.004880,-0.005856,1.027240,0.210000,-1.960000,-0.350000
884,-0.006344,-0.004392,1.028704,0.280000,-2.030000,-0.280000
885,-0.006344,-0.004880,1.028216,0.140000,-1.960000,-0.420000
886,-0.005368,-0.004392,1.027240,0.210000,-1.960000,-0.350000
887,-0.002928,-0.005368,1.027240,0.070000,-1.960000,-0.350000
888,-0.004392,-0.005856,1.029680,0.210000,-2.030000,-0.350000
889,-0.004392,-0.005856,1.028704,0.140000,-1.890000,-0.420000
890,-0.005368,-0.005368,1.029192,0.070000,-1.960000,-0.350000
891,-0.003416,-0.006344,1.027240,0.070000,-1.960000,-0.350000
892,-0.005368,-0.003904,1.027240,0.140000,-1.960000,-0.490000
893,-0.005368,-0.005856,1.029192,0.210000,-2.030000,-0.350000
894,-0.003416,-0.005856,1.027728,0.070000,-2.030000,-0.420000
895,-0.005368,-0.005368,1.030168,0.210000,-2.030000,-0.490000
896,-0.002440,-0.004392,1.028704,0.140000,-1.960000,-0.420000
897,-0.004392,-0.006344,1.027728,0.140000,-2.030000,-0.350000
899,-0.004392,-0.005856,1.029192,0.280000,-2.030000,-0.420000
901,-0.000976,-0.006344,1.028704,0.210000,-2.030000,-0.420000
902,-0.003416,-0.004880,1.026752,0.210000,-2.030000,-0.420000
903,-0.005856,-0.005368,1.027240,0.070000,-1.960000,-0.350000
904,-0.005856,-0.006344,1.027728,0.210000,-2.030000,-0.350000
905,-0.005368,-0.004880,1.028704,0.070000,-1.960000,-0.350000
906,-0.003416,-0.007320,1.027728,0.140000,-1.960000,-0.350000
907,-0.004880,-0.004392,1.028216,0.140000,-1.960000,-0.350000
908,-0.001952,-0.007808,1.029680,0.210000,-2.030000,-0.420000
909,-0.003416,-0.003416,1.028704,0.210000,-1.960000,-0.350000
910,-0.004392,-0.005856,1.027728,0.140000,-2.030000,-0.350000
911,-0.004392,-0.004392,1.028216,0.140000,-2.030000,-0.350000
912,-0.002440,-0.006344,1.029680,0.210000,-1.960000,-0.350000
913,-0.003416,-0.006344,1.028704,0.070000,-1.960000,-0.420000
914,-0.005368,-0.004880,1.029192,0.140000,-1.960000,-0.350000
915,-0.005368,-0.005368,1.028704,0.140000,-1.960000,-0.350000
916,-0.003904,-0.003904,1.028704,0.140000,-1.890000,-0.350000
917,-0.005856,-0.007808,1.027728,0.280000,-1.960000,-0.350000
918,-0.003904,-0.007320,1.028704,0.280000,-1.680000,-0.280000
919,-0.005856,-0.003904,1.027728,0.140000,-2.030000,-0.210000
920,-0.003416,-0.006344,1.027728,-0.210000,-1.680000,51.380001
921,0.013664,-0.027816,1.028704,2.870000,-3.430000,136.570007
922,-0.009760,-0.021472,1.015040,2.170000,-3.640000,113.750000
923,-0.054656,-0.020984,1.028216,-2.100000,-0.910000,79.940002
925,-0.016104,0.021960,1.026264,0.210000,-1.330000,58.660000
926,0.008296,-0.016592,1.025288,0.070000,-2.030000,45.220001
929,0.011224,0.016592,1.029680,-0.420000,-1.890000,35.630001
930,0.004880,0.001952,1.030656,0.560000,-2.030000,38.080002
931,-0.000488,-0.015616,1.028704,1.190000,-1.960000,45.009998
932,-0.016104,-0.006832,1.029192,-0.210000,-1.400000,51.799999
933,-0.014152,-0.006344,1.019920,0.420000,-1.680000,65.519997
934,-0.007320,0.010736,1.024312,-0.070000,-1.120000,69.650002
935,0.023912,-0.014640,1.024800,-0.350000,-1.400000,95.550003
936,-0.007320,-0.003904,1.033584,-0.700000,-0.910000,99.889999
938,-0.018056,-0.016104,1.029192,-0.840000,-2.030000,91.489998
941,0.009272,-0.022448,1.031144,-0.700000,-1.890000,109.339996
942,0.010736,0.008784,1.030656,1.050000,-1.680000,113.680000
943,0.005856,-0.006832,1.030656,-1.190000,-1.820000,115.779999
944,0.001464,0.023912,1.032608,1.050000,-1.540000,107.519997
945,0.021960,0.012688,1.021872,1.470000,-3.010000,112.769997
946,0.019520,0.038552,1.031144,-1.470000,0.910000,135.729996
947,-0.050752,-0.017080,1.023824,0.840000,-1.330000,107.239998
948,-0.034160,-0.035136,1.026264,0.210000,-1.750000,81.339996
949,-0.023912,-0.029280,1.032608,0.280000,-1.680000,57.750000
950,0.003416,0.004392,1.024312,0.070000,-1.540000,78.470001
951,-0.016104,0.003416,1.030168,-0.980000,-1.190000,103.599998
952,-0.039040,0.001464,1.025776,0.350000,-2.030000,107.800003
953,0.021960,-0.013664,1.028216,1.680000,-1.540000,113.190002
954,-0.010736,0.018544,1.027240,-4.410000,-0.840000,123.550003
955,0.014640,-0.020984,1.024312,0.630000,-2.380000,112.769997
958,-0.051240,-0.002440,1.024312,0.420000,-2.450000,82.669998
960,0.027328,-0.022936,1.031632,-1.330000,-1.330000,104.370003
961,-0.018056,0.009272,1.029680,0.420000,-2.310000,104.440002
962,0.030744,0.033184,1.038952,1.890000,-2.590000,99.680000
963,0.007808,0.007808,1.033584,0.630000,-1.610000,102.339996
964,0.009760,0.001952,1.031632,-1.330000,-0.700000,96.529999
965,0.001464,0.007320,1.028216,0.420000,-0.770000,86.029999
966,0.003416,0.002928,1.026264,0.840000,-2.660000,78.889999
967,-0.021960,-0.010248,1.029192,-0.140000,0.140000,74.550003
968,-0.020984,-0.015616,1.024800,-1.400000,-2.240000,73.080002
969,-0.012200,-0.019520,1.025776,1.470000,-1.820000,78.260002
970,-0.016104,-0.014152,1.033584,1.680000,-2.380000,65.309998
971,-0.015616,-0.006344,1.022848,-1.330000,-1.890000,71.889999
972,-0.015128,-0.011224,1.031632,-2.030000,-0.210000,79.169998
973,0.037088,0.018544,1.035048,-0.840000,-0.980000,99.120003
974,0.040016,0.009760,1.026264,-0.840000,-0.910000,105.559998
975,0.020496,0.009760,1.019432,-0.910000,-1.890000,107.660004
976,0.018544,-0.000488,1.023824,-0.630000,-0.350000,112.209999
977,-0.029768,0.013664,1.031632,-0.910000,-1.540000,111.019997
978,-0.031720,-0.006344,1.027728,1.050000,-2.240000,111.930000
979,-0.043920,-0.014640,1.028704,2.730000,-3.220000,114.589996
980,-0.038064,-0.017568,1.036024,-0.140000,-2.100000,102.900002
981,-0.045872,-0.017568,1.030656,16.870001,-2.100000,82.809998
982,-0.033672,-0.013664,1.032608,-0.070000,-1.330000,80.500000
983,0.028792,0.008296,1.026752,1.050000,-1.120000,89.809998
984,0.044408,0.001952,1.033584,1.400000,-0.840000,113.400002
985,0.049776,0.000976,1.013088,0.280000,-1.260000,155.399994
987,-0.013664,-0.005856,1.019432,0.420000,-1.470000,142.589996
988,-0.030744,0.003904,1.026264,-1.120000,-1.680000,127.540001
990,-0.072712,-0.006344,1.021384,-1.890000,-1.260000,78.540001
991,-0.056120,-0.014640,1.030656,0.490000,-1.820000,45.500000
992,-0.029280,-0.017080,1.033096,0.000000,-2.380000,39.200001
993,-0.009760,-0.012200,1.028704,0.070000,-1.820000,37.730000
994,0.119560,-0.008296,1.024312,1.470000,-1.960000,34.230000
995,0.037088,-0.013664,1.030168,2.170000,-1.820000,39.619999
996,0.031232,-0.015616,1.028216,1.820000,-1.050000,53.970001
997,-0.014152,-0.010736,1.047248,-0.700000,-1.330000,74.410004
998,-0.014640,-0.005368,1.030168,-0.560000,-1.540000,79.800003
999,-0.009760,-0.002928,1.022360,-0.490000,-1.190000,82.250000
1000,-0.038064,-0.041968,1.026264,0.980000,-1.470000,81.970001
1001,-0.040504,-0.002928,1.030168,0.980000,-2.590000,79.940002
1002,-0.006832,-0.004392,1.026264,-0.980000,-1.820000,81.830002
1003,0.006344,-0.008296,1.024312,-0.280000,-1.890000,82.949997
1004,0.005856,-0.003904,1.029192,0.210000,-1.750000,91.070000
1005,0.016104,-0.018544,1.031144,1.190000,-1.470000,94.570000
1006,-0.011712,-0.001952,1.031632,0.700000,-3.290000,87.709999
1007,0.000000,-0.000976,1.028704,-0.630000,-2.660000,90.720001
1008,0.020496,-0.017568,1.029680,-0.140000,-1.610000,89.459999
1009,-0.016592,-0.012200,1.025776,0.070000,-0.980000,72.309998
1010,-0.020496,-0.003416,1.030168,0.490000,-1.400000,61.040001
1011,-0.023912,0.001464,1.024800,0.770000,-2.520000,59.639999
1012,-0.024400,-0.006832,1.028216,1.680000,-1.330000,57.119999
